Linux 4.15.0-121-generic (node3.pango-4.cloudslostore-pg0.utah.cloudlab.us) 	11/30/2020 	_x86_64_	(20 CPU)

12:40:55 AM   UID       PID   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:47:41 AM 20001      7334      0.00  17228.00      0.00       0  mongod
12:47:42 AM 20001      7334      0.00 132192.00      0.00       0  mongod
12:47:43 AM 20001      7334      0.00  17048.00      0.00       0  mongod
12:47:44 AM 20001      7334      0.00  16788.00      0.00       0  mongod
12:47:45 AM 20001      7334      0.00  17380.00     24.00       0  mongod
12:47:46 AM 20001      7334      0.00  16276.00      0.00       0  mongod
12:47:47 AM 20001      7334      0.00  70688.00      0.00       0  mongod
12:47:48 AM 20001      7334      0.00  16948.00      0.00       0  mongod
12:47:49 AM 20001      7334      0.00  17384.00      0.00       0  mongod
12:47:50 AM 20001      7334      0.00  17160.00      0.00       0  mongod
12:47:51 AM 20001      7334      0.00 240204.00      0.00       0  mongod
12:47:52 AM 20001      7334      0.00  16516.00      0.00       0  mongod
12:47:53 AM 20001      7334      0.00  17212.00      0.00       0  mongod
12:47:54 AM 20001      7334      0.00  16804.00      0.00       0  mongod
12:47:55 AM 20001      7334      0.00   2904.00      0.00       0  mongod
12:47:56 AM 20001      7334      0.00  17156.00      0.00       0  mongod
12:47:57 AM 20001      7334      0.00  17152.00      0.00       0  mongod
12:47:58 AM 20001      7334      0.00  17512.00      0.00       0  mongod
12:47:59 AM 20001      7334      0.00  17220.00      0.00       0  mongod
12:48:00 AM 20001      7334      0.00 104520.00      0.00       0  mongod
12:48:01 AM 20001      7334      0.00  42108.00      0.00       0  mongod
12:48:02 AM 20001      7334      0.00  16284.00      0.00       0  mongod
12:48:03 AM 20001      7334      0.00  16944.00      0.00       0  mongod
12:48:04 AM 20001      7334      0.00  17064.00      0.00       0  mongod
12:48:05 AM 20001      7334      0.00  15164.00      0.00       0  mongod
12:48:06 AM 20001      7334      0.00  25356.00      0.00       0  mongod
12:48:07 AM 20001      7334      0.00 423088.00      0.00       0  mongod
12:48:08 AM 20001      7334      0.00  17092.00      0.00       0  mongod
12:48:09 AM 20001      7334      0.00  16700.00      0.00       0  mongod
12:48:10 AM 20001      7334      0.00  14756.00      0.00       0  mongod
12:48:11 AM 20001      7334      0.00     68.00      0.00       0  mongod
12:48:12 AM 20001      7334      0.00  15828.00      0.00       0  mongod
12:48:13 AM 20001      7334      0.00  17308.00      0.00       0  mongod
12:48:14 AM 20001      7334      0.00  17392.00      0.00       0  mongod
12:48:15 AM 20001      7334      0.00  17440.00      0.00       0  mongod
12:48:16 AM 20001      7334      0.00  15648.00      0.00       0  mongod
12:48:17 AM 20001      7334      0.00  16116.00      0.00       0  mongod
12:48:18 AM 20001      7334      0.00  16212.00      0.00       0  mongod
12:48:19 AM 20001      7334      0.00  16552.00      0.00       0  mongod
12:48:20 AM 20001      7334      0.00  17120.00      0.00       0  mongod
12:48:21 AM 20001      7334      0.00  15664.00      0.00       0  mongod
12:48:22 AM 20001      7334      0.00  16748.00      0.00       0  mongod
12:48:23 AM 20001      7334      0.00  22696.00      0.00       0  mongod
12:48:24 AM 20001      7334      0.00  29780.00      0.00       0  mongod
12:48:25 AM 20001      7334      0.00 354004.00      0.00       0  mongod
12:48:26 AM 20001      7334      0.00 168500.00      0.00       0  mongod
12:48:27 AM 20001      7334      0.00 100524.00      0.00       0  mongod
12:48:28 AM 20001      7334      0.00     96.00      0.00       0  mongod
12:48:29 AM 20001      7334      0.00  10084.00      0.00       0  mongod
12:48:30 AM 20001      7334      0.00  17372.00      0.00       0  mongod
12:48:31 AM 20001      7334      0.00  17248.00      0.00       0  mongod
12:48:32 AM 20001      7334      0.00  15724.00      0.00       0  mongod
12:48:33 AM 20001      7334      0.00  18164.00      0.00       0  mongod
12:48:34 AM 20001      7334      0.00  17360.00      0.00       0  mongod
12:48:35 AM 20001      7334      0.00  16748.00      0.00       0  mongod
12:48:36 AM 20001      7334      0.00  17444.00      0.00       0  mongod
12:48:37 AM 20001      7334      0.00  16848.00      0.00       0  mongod
12:48:38 AM 20001      7334      0.00  16212.00      0.00       0  mongod
12:48:39 AM 20001      7334      0.00  26492.00      0.00       0  mongod
12:48:40 AM 20001      7334      0.00  17236.00      0.00       0  mongod
12:48:41 AM 20001      7334      0.00  17716.00      0.00       0  mongod
12:48:42 AM 20001      7334      0.00  17064.00      0.00       0  mongod
12:48:43 AM 20001      7334      0.00  17800.00      0.00       0  mongod
12:48:44 AM 20001      7334      0.00  16768.00      0.00       0  mongod
12:48:45 AM 20001      7334      0.00  22524.00      0.00       0  mongod
12:48:46 AM 20001      7334      0.00  27508.00      0.00       0  mongod
12:48:47 AM 20001      7334      0.00  29316.00      0.00       0  mongod
12:48:48 AM 20001      7334      0.00  25744.00      0.00       0  mongod
12:48:49 AM 20001      7334      0.00 176744.00     24.00       0  mongod
12:48:50 AM 20001      7334      0.00 254628.00      0.00       0  mongod
12:48:51 AM 20001      7334      0.00  17516.00      0.00       0  mongod
12:48:52 AM 20001      7334      0.00  17240.00      0.00       0  mongod
12:48:53 AM 20001      7334      0.00  17360.00      0.00       0  mongod
12:48:54 AM 20001      7334      0.00  17124.00      0.00       0  mongod
12:48:55 AM 20001      7334      0.00  17380.00      0.00       0  mongod
12:48:56 AM 20001      7334      0.00  16376.00      0.00       0  mongod
12:48:57 AM 20001      7334      0.00  13960.00      0.00       0  mongod
12:48:58 AM 20001      7334      0.00  12992.00      0.00       0  mongod
12:48:59 AM 20001      7334      0.00  16968.00      0.00       0  mongod
12:49:00 AM 20001      7334      0.00  16564.00      0.00       0  mongod
12:49:01 AM 20001      7334      0.00  16768.00      0.00       0  mongod
12:49:02 AM 20001      7334      0.00  16676.00      0.00       0  mongod
12:49:03 AM 20001      7334      0.00  16976.00      0.00       0  mongod
12:49:04 AM 20001      7334      0.00  52432.00      0.00       0  mongod
12:49:05 AM 20001      7334      0.00  27028.00      0.00       0  mongod
12:49:06 AM 20001      7334      0.00 133316.00      0.00       0  mongod
12:49:07 AM 20001      7334      0.00  16892.00      0.00       0  mongod
12:49:08 AM 20001      7334      0.00  16628.00      0.00       0  mongod
12:49:09 AM 20001      7334      0.00  17492.00      0.00       0  mongod
12:49:10 AM 20001      7334      0.00 181176.00      0.00       0  mongod
12:49:11 AM 20001      7334      0.00  94112.00      0.00       0  mongod
12:49:12 AM 20001      7334      0.00  16904.00      0.00       0  mongod
12:49:13 AM 20001      7334      0.00  17400.00      0.00       0  mongod
12:49:14 AM 20001      7334      0.00  17028.00      0.00       0  mongod
12:49:15 AM 20001      7334      0.00  17080.00      0.00       0  mongod
12:49:16 AM 20001      7334      0.00  16832.00      0.00       0  mongod
12:49:17 AM 20001      7334      0.00  17176.00      0.00       0  mongod
12:49:18 AM 20001      7334      0.00   3972.00      0.00       0  mongod
12:49:19 AM 20001      7334      0.00  73896.00      0.00       0  mongod
12:49:20 AM 20001      7334      0.00  57552.00      0.00       0  mongod
12:49:21 AM 20001      7334      0.00  17268.00      0.00       0  mongod
12:49:22 AM 20001      7334      0.00  17160.00      0.00       0  mongod
12:49:23 AM 20001      7334      0.00  16348.00      0.00       0  mongod
12:49:24 AM 20001      7334      0.00  54796.00      0.00       0  mongod
12:49:25 AM 20001      7334      0.00  16396.00      0.00       0  mongod
12:49:26 AM 20001      7334      0.00 108216.00      0.00       0  mongod
12:49:27 AM 20001      7334      0.00  16964.00      0.00       0  mongod
12:49:28 AM 20001      7334      0.00  16756.00      0.00       0  mongod
12:49:29 AM 20001      7334      0.00 135168.00      0.00       0  mongod
12:49:30 AM 20001      7334      0.00  77292.00      0.00       0  mongod
12:49:31 AM 20001      7334      0.00 217300.00      0.00       0  mongod
12:49:32 AM 20001      7334      0.00 227404.00      0.00       0  mongod
12:49:33 AM 20001      7334      0.00     64.00      0.00       0  mongod
12:49:34 AM 20001      7334      0.00     92.00      0.00       0  mongod
12:49:35 AM 20001      7334      0.00   8240.00     24.00       0  mongod
12:49:36 AM 20001      7334      0.00  17224.00      0.00       0  mongod
12:49:37 AM 20001      7334      0.00  30528.00      0.00       0  mongod
12:49:38 AM 20001      7334      0.00  18140.00      0.00       0  mongod
12:49:39 AM 20001      7334      0.00  36984.00      0.00       0  mongod
12:49:40 AM 20001      7334      0.00  19860.00      0.00       0  mongod
12:49:41 AM 20001      7334      0.00  45424.00      0.00       0  mongod
12:49:42 AM 20001      7334      0.00  27188.00      0.00       0  mongod
12:49:43 AM 20001      7334      0.00  37256.00      0.00       0  mongod
12:49:44 AM 20001      7334      0.00 118152.00      0.00       0  mongod
12:49:45 AM 20001      7334      0.00  17008.00      0.00       0  mongod
12:49:46 AM 20001      7334      0.00  16908.00      0.00       0  mongod
12:49:47 AM 20001      7334      0.00  16672.00      0.00       0  mongod
12:49:48 AM 20001      7334      0.00  17028.00      0.00       0  mongod
12:49:49 AM 20001      7334      0.00  16748.00     24.00       0  mongod
12:49:50 AM 20001      7334      0.00  17716.00      0.00       0  mongod
12:49:51 AM 20001      7334      0.00  17068.00      0.00       0  mongod
12:49:52 AM 20001      7334      0.00  16924.00      0.00       0  mongod
12:49:53 AM 20001      7334      0.00  16728.00      0.00       0  mongod
12:49:54 AM 20001      7334      0.00  17020.00      0.00       0  mongod
12:49:55 AM 20001      7334      0.00  24540.00      0.00       0  mongod
12:49:56 AM 20001      7334      0.00  16792.00      0.00       0  mongod
12:49:57 AM 20001      7334      0.00  16908.00      0.00       0  mongod
12:49:58 AM 20001      7334      0.00  49784.00      0.00       0  mongod
12:49:59 AM 20001      7334      0.00  21860.00      0.00       0  mongod
12:50:00 AM 20001      7334      0.00 128180.00      0.00       0  mongod
12:50:01 AM 20001      7334      0.00  81400.00      0.00       0  mongod
12:50:02 AM 20001      7334      0.00  17396.00      0.00       0  mongod
12:50:03 AM 20001      7334      0.00  16932.00      0.00       0  mongod
12:50:04 AM 20001      7334      0.00  17080.00      0.00       0  mongod
12:50:05 AM 20001      7334      0.00   3444.00      0.00       0  mongod
12:50:06 AM 20001      7334      0.00  16476.00      0.00       0  mongod
12:50:07 AM 20001      7334      0.00  16640.00      0.00       0  mongod
12:50:08 AM 20001      7334      0.00  51764.00      0.00       0  mongod
12:50:09 AM 20001      7334      0.00  49780.00     24.00       0  mongod
12:50:10 AM 20001      7334      0.00  15784.00      0.00       0  mongod
12:50:11 AM 20001      7334      0.00 251076.00      0.00       0  mongod
12:50:12 AM 20001      7334      0.00  16772.00      0.00       0  mongod
12:50:13 AM 20001      7334      0.00  16768.00      0.00       0  mongod
12:50:14 AM 20001      7334      0.00  16608.00      0.00       0  mongod
12:50:15 AM 20001      7334      0.00  16364.00      0.00       0  mongod
12:50:16 AM 20001      7334      0.00  11068.00      0.00       0  mongod
12:50:17 AM 20001      7334      0.00  17084.00      0.00       0  mongod
12:50:18 AM 20001      7334      0.00  16432.00      0.00       0  mongod
12:50:19 AM 20001      7334      0.00  61320.00      0.00       0  mongod
12:50:20 AM 20001      7334      0.00  15856.00      0.00       0  mongod
12:50:21 AM 20001      7334      0.00  57644.00      0.00       0  mongod
12:50:22 AM 20001      7334      0.00  13064.00      0.00       0  mongod
12:50:23 AM 20001      7334      0.00  16660.00      0.00       0  mongod
12:50:24 AM 20001      7334      0.00  38328.00      0.00       0  mongod
12:50:25 AM 20001      7334      0.00  98300.00      0.00       0  mongod
12:50:26 AM 20001      7334      0.00  19868.00      0.00       0  mongod
12:50:27 AM 20001      7334      0.00  17180.00      0.00       0  mongod
12:50:28 AM 20001      7334      0.00  36956.00      0.00       0  mongod
12:50:29 AM 20001      7334      0.00  38480.00      0.00       0  mongod
12:50:30 AM 20001      7334      0.00  33412.00      0.00       0  mongod
12:50:31 AM 20001      7334      0.00  33076.00      0.00       0  mongod
12:50:32 AM 20001      7334      0.00 351736.00      0.00       0  mongod
12:50:33 AM 20001      7334      0.00  16364.00      0.00       0  mongod
12:50:34 AM 20001      7334      0.00  17088.00      0.00       0  mongod
12:50:35 AM 20001      7334      0.00  61956.00      0.00       0  mongod
12:50:36 AM 20001      7334      0.00  81392.00      0.00       0  mongod
12:50:37 AM 20001      7334      0.00 243392.00      0.00       0  mongod
12:50:38 AM 20001      7334      0.00    128.00      0.00       0  mongod
12:50:39 AM 20001      7334      0.00     64.00      0.00       0  mongod
12:50:40 AM 20001      7334      0.00     64.00      0.00       0  mongod
12:50:41 AM 20001      7334      0.00  15080.00      0.00       0  mongod
12:50:42 AM 20001      7334      0.00  17632.00      0.00       0  mongod
12:50:43 AM 20001      7334      0.00  18028.00      0.00       0  mongod
12:50:44 AM 20001      7334      0.00  17220.00      0.00       0  mongod
12:50:45 AM 20001      7334      0.00  17240.00      0.00       0  mongod
12:50:46 AM 20001      7334      0.00  17300.00      0.00       0  mongod
12:50:47 AM 20001      7334      0.00  16356.00      0.00       0  mongod
12:50:48 AM 20001      7334      0.00  16180.00      0.00       0  mongod
12:50:49 AM 20001      7334      0.00  26144.00      0.00       0  mongod
12:50:50 AM 20001      7334      0.00  27584.00      0.00       0  mongod
12:50:51 AM 20001      7334      0.00  17084.00      0.00       0  mongod
12:50:52 AM 20001      7334      0.00  21620.00      0.00       0  mongod
12:50:53 AM 20001      7334      0.00 152516.00      0.00       0  mongod
12:50:54 AM 20001      7334      0.00  17272.00      0.00       0  mongod
12:50:55 AM 20001      7334      0.00  16976.00      0.00       0  mongod
12:50:56 AM 20001      7334      0.00  16744.00      0.00       0  mongod
12:50:57 AM 20001      7334      0.00  14704.00      0.00       0  mongod
12:50:58 AM 20001      7334      0.00  16544.00      0.00       0  mongod
12:50:59 AM 20001      7334      0.00  17092.00      0.00       0  mongod
12:51:00 AM 20001      7334      0.00  17032.00      0.00       0  mongod
12:51:01 AM 20001      7334      0.00  30608.00     24.00       0  mongod
12:51:02 AM 20001      7334      0.00 156800.00      0.00       0  mongod
12:51:03 AM 20001      7334      0.00  16888.00      0.00       0  mongod
12:51:04 AM 20001      7334      0.00  16516.00      0.00       0  mongod
12:51:05 AM 20001      7334      0.00  16920.00      0.00       0  mongod
12:51:06 AM 20001      7334      0.00  16692.00      0.00       0  mongod
12:51:07 AM 20001      7334      0.00  26448.00      0.00       0  mongod
12:51:08 AM 20001      7334      0.00  30800.00      0.00       0  mongod
12:51:09 AM 20001      7334      0.00  85748.00      0.00       0  mongod
12:51:10 AM 20001      7334      0.00 101920.00      0.00       0  mongod
12:51:11 AM 20001      7334      0.00  16692.00      0.00       0  mongod
12:51:12 AM 20001      7334      0.00  16588.00      0.00       0  mongod
12:51:13 AM 20001      7334      0.00  17020.00      0.00       0  mongod
12:51:14 AM 20001      7334      0.00  16288.00      0.00       0  mongod
12:51:15 AM 20001      7334      0.00  75516.00      0.00       0  mongod
12:51:16 AM 20001      7334      0.00  16860.00      0.00       0  mongod
12:51:17 AM 20001      7334      0.00  42100.00      0.00       0  mongod
12:51:18 AM 20001      7334      0.00  50152.00      0.00       0  mongod
12:51:19 AM 20001      7334      0.00  12916.00      0.00       0  mongod
12:51:20 AM 20001      7334      0.00  26276.00      0.00       0  mongod
12:51:21 AM 20001      7334      0.00 328848.00      0.00       0  mongod
12:51:22 AM 20001      7334      0.00  16264.00      0.00       0  mongod
12:51:23 AM 20001      7334      0.00  15631.68      0.00       0  mongod
12:51:24 AM 20001      7334      0.00  17496.00      0.00       0  mongod
12:51:25 AM 20001      7334      0.00  16744.00      0.00       0  mongod
12:51:26 AM 20001      7334      0.00  16892.00      0.00       0  mongod
12:51:27 AM 20001      7334      0.00  16456.00      0.00       0  mongod
12:51:28 AM 20001      7334      0.00  11092.00      0.00       0  mongod
12:51:29 AM 20001      7334      0.00    612.00      0.00       0  mongod
12:51:30 AM 20001      7334      0.00  16600.00      0.00       0  mongod
12:51:31 AM 20001      7334      0.00  17260.00      0.00       0  mongod
12:51:32 AM 20001      7334      0.00  17016.00      0.00       0  mongod
12:51:33 AM 20001      7334      0.00  16176.00      0.00       0  mongod
12:51:34 AM 20001      7334      0.00  64704.00      0.00       0  mongod
12:51:35 AM 20001      7334      0.00  16312.00      0.00       0  mongod
12:51:36 AM 20001      7334      0.00  30928.00      0.00       0  mongod
12:51:37 AM 20001      7334      0.00  75732.00      0.00       0  mongod
12:51:38 AM 20001      7334      0.00  17080.00      0.00       0  mongod
12:51:39 AM 20001      7334      0.00  96364.00      0.00       0  mongod
12:51:40 AM 20001      7334      0.00  16956.00      0.00       0  mongod
12:51:41 AM 20001      7334      0.00  79612.00      0.00       0  mongod
12:51:42 AM 20001      7334      0.00 333580.00      0.00       0  mongod
12:51:43 AM 20001      7334      0.00 176724.00      0.00       0  mongod
12:51:44 AM 20001      7334      0.00    116.00      0.00       0  mongod
12:51:45 AM 20001      7334      0.00    196.00      0.00       0  mongod
12:51:46 AM 20001      7334      0.00   5696.00      0.00       0  mongod
12:51:47 AM 20001      7334      0.00  17732.00      0.00       0  mongod
12:51:48 AM 20001      7334      0.00  17440.00      0.00       0  mongod
12:51:49 AM 20001      7334      0.00  17748.00      0.00       0  mongod
12:51:50 AM 20001      7334      0.00  16796.00      0.00       0  mongod
12:51:51 AM 20001      7334      0.00  17392.00      0.00       0  mongod
12:51:52 AM 20001      7334      0.00  16324.00      0.00       0  mongod
12:51:53 AM 20001      7334      0.00  16720.00      0.00       0  mongod
12:51:54 AM 20001      7334      0.00  16832.00      0.00       0  mongod
12:51:55 AM 20001      7334      0.00  14188.00      0.00       0  mongod
12:51:56 AM 20001      7334      0.00  19624.00      0.00       0  mongod
12:51:57 AM 20001      7334      0.00  44968.00      0.00       0  mongod
12:51:58 AM 20001      7334      0.00  67760.00      0.00       0  mongod
12:51:59 AM 20001      7334      0.00  16420.00      0.00       0  mongod
12:52:00 AM 20001      7334      0.00  38504.00      0.00       0  mongod
12:52:01 AM 20001      7334      0.00  75900.00      0.00       0  mongod
12:52:02 AM 20001      7334      0.00  17180.00      0.00       0  mongod
12:52:03 AM 20001      7334      0.00  27092.00      0.00       0  mongod
12:52:04 AM 20001      7334      0.00  69320.00      0.00       0  mongod
12:52:05 AM 20001      7334      0.00  14988.00      0.00       0  mongod
12:52:06 AM 20001      7334      0.00  16776.00     24.00       0  mongod
12:52:07 AM 20001      7334      0.00 273940.00      0.00       0  mongod
12:52:08 AM 20001      7334      0.00  17024.00      0.00       0  mongod
12:52:09 AM 20001      7334      0.00  16536.00      0.00       0  mongod
12:52:10 AM 20001      7334      0.00  14272.00      0.00       0  mongod
12:52:11 AM 20001      7334      0.00  16092.00      0.00       0  mongod
12:52:12 AM 20001      7334      0.00  16640.00      0.00       0  mongod
12:52:13 AM 20001      7334      0.00  16552.00      0.00       0  mongod
12:52:14 AM 20001      7334      0.00  16748.00      0.00       0  mongod
12:52:15 AM 20001      7334      0.00  16248.00      0.00       0  mongod
12:52:16 AM 20001      7334      0.00  11668.00      0.00       0  mongod
12:52:17 AM 20001      7334      0.00  17124.00      0.00       0  mongod
12:52:18 AM 20001      7334      0.00  16412.00      0.00       0  mongod
12:52:19 AM 20001      7334      0.00  67492.00      0.00       0  mongod
12:52:20 AM 20001      7334      0.00  16360.00      0.00       0  mongod
12:52:21 AM 20001      7334      0.00  82520.00      0.00       0  mongod
12:52:22 AM 20001      7334      0.00  16504.00      0.00       0  mongod
12:52:23 AM 20001      7334      0.00 214644.00      0.00       0  mongod
12:52:24 AM 20001      7334      0.00  57756.00      0.00       0  mongod
12:52:25 AM 20001      7334      0.00  16912.00      0.00       0  mongod
12:52:26 AM 20001      7334      0.00  16696.00      0.00       0  mongod
12:52:27 AM 20001      7334      0.00  17124.00      0.00       0  mongod
12:52:28 AM 20001      7334      0.00  16236.00      0.00       0  mongod
12:52:29 AM 20001      7334      0.00  16916.00      0.00       0  mongod
12:52:30 AM 20001      7334      0.00  17100.00      0.00       0  mongod
12:52:31 AM 20001      7334      0.00  14840.00      0.00       0  mongod
12:52:32 AM 20001      7334      0.00  15568.00      0.00       0  mongod
12:52:33 AM 20001      7334      0.00  82940.00      0.00       0  mongod
12:52:34 AM 20001      7334      0.00  16672.00      0.00       0  mongod
12:52:35 AM 20001      7334      0.00  16636.00      0.00       0  mongod
12:52:36 AM 20001      7334      0.00  32112.00      0.00       0  mongod
12:52:37 AM 20001      7334      0.00 194796.00      0.00       0  mongod
12:52:38 AM 20001      7334      0.00  16492.00      0.00       0  mongod
12:52:39 AM 20001      7334      0.00  16540.00      0.00       0  mongod
12:52:40 AM 20001      7334      0.00  16996.00      0.00       0  mongod
12:52:41 AM 20001      7334      0.00   4096.00      0.00       0  mongod
12:52:42 AM 20001      7334      0.00   5844.00      0.00       0  mongod
12:52:43 AM 20001      7334      0.00  17264.00      0.00       0  mongod
12:52:44 AM 20001      7334      0.00  43768.00      0.00       0  mongod
12:52:45 AM 20001      7334      0.00  54436.00      0.00       0  mongod
12:52:46 AM 20001      7334      0.00 139108.00      0.00       0  mongod
12:52:47 AM 20001      7334      0.00 106880.00      0.00       0  mongod
12:52:48 AM 20001      7334      0.00 299292.00      0.00       0  mongod
12:52:49 AM 20001      7334      0.00    288.00      0.00       0  mongod
12:52:50 AM 20001      7334      0.00    124.00      0.00       0  mongod
12:52:51 AM 20001      7334      0.00    460.00      0.00       0  mongod
12:52:52 AM 20001      7334      0.00  17128.00      0.00       0  mongod
12:52:53 AM 20001      7334      0.00  30760.00      0.00       0  mongod
12:52:54 AM 20001      7334      0.00  36288.00      0.00       0  mongod
12:52:55 AM 20001      7334      0.00  17564.00      0.00       0  mongod
12:52:56 AM 20001      7334      0.00  17216.00      0.00       0  mongod
12:52:57 AM 20001      7334      0.00  17204.00      0.00       0  mongod
12:52:58 AM 20001      7334      0.00  17128.00      0.00       0  mongod
12:52:59 AM 20001      7334      0.00  16888.00      0.00       0  mongod
12:53:00 AM 20001      7334      0.00  16452.00      0.00       0  mongod
12:53:01 AM 20001      7334      0.00  16816.00      0.00       0  mongod
12:53:02 AM 20001      7334      0.00  16708.00      0.00       0  mongod
12:53:03 AM 20001      7334      0.00  62324.00      0.00       0  mongod
12:53:04 AM 20001      7334      0.00  16680.00      0.00       0  mongod
12:53:05 AM 20001      7334      0.00  16868.00      0.00       0  mongod
12:53:06 AM 20001      7334      0.00  17004.00      0.00       0  mongod
12:53:07 AM 20001      7334      0.00  93556.00      0.00       0  mongod
12:53:08 AM 20001      7334      0.00  51656.00     24.00       0  mongod
12:53:09 AM 20001      7334      0.00  17044.00      0.00       0  mongod
12:53:10 AM 20001      7334      0.00  16924.00      0.00       0  mongod
12:53:11 AM 20001      7334      0.00  16624.00      0.00       0  mongod
12:53:12 AM 20001      7334      0.00 152156.00      0.00       0  mongod
12:53:13 AM 20001      7334      0.00  17972.00      0.00       0  mongod
12:53:14 AM 20001      7334      0.00  15444.00      0.00       0  mongod
12:53:15 AM 20001      7334      0.00  17700.00      0.00       0  mongod
12:53:16 AM 20001      7334      0.00  17580.00      0.00       0  mongod
12:53:17 AM 20001      7334      0.00  82504.00      0.00       0  mongod
12:53:18 AM 20001      7334      0.00  17172.00      0.00       0  mongod
12:53:19 AM 20001      7334      0.00  33816.00      0.00       0  mongod
12:53:20 AM 20001      7334      0.00  80640.00      0.00       0  mongod
12:53:21 AM 20001      7334      0.00  17184.00      0.00       0  mongod
12:53:22 AM 20001      7334      0.00  17664.00      0.00       0  mongod
12:53:23 AM 20001      7334      0.00  60608.00      0.00       0  mongod
12:53:24 AM 20001      7334      0.00  17184.00      0.00       0  mongod
12:53:25 AM 20001      7334      0.00  74904.00      0.00       0  mongod
12:53:26 AM 20001      7334      0.00  17180.00      0.00       0  mongod
12:53:27 AM 20001      7334      0.00  46652.00      0.00       0  mongod
12:53:28 AM 20001      7334      0.00  36292.00     24.00       0  mongod
12:53:29 AM 20001      7334      0.00  36436.00      0.00       0  mongod
12:53:30 AM 20001      7334      0.00  29888.00      0.00       0  mongod
12:53:31 AM 20001      7334      0.00  51416.00      0.00       0  mongod
12:53:32 AM 20001      7334      0.00  31780.00      0.00       0  mongod
12:53:33 AM 20001      7334      0.00  34100.00      0.00       0  mongod
12:53:34 AM 20001      7334      0.00 116776.00      0.00       0  mongod
12:53:35 AM 20001      7334      0.00  16700.00      0.00       0  mongod
12:53:36 AM 20001      7334      0.00  17644.00      0.00       0  mongod
12:53:37 AM 20001      7334      0.00  16824.00      0.00       0  mongod
12:53:38 AM 20001      7334      0.00 125060.00      0.00       0  mongod
12:53:39 AM 20001      7334      0.00  13060.00      0.00       0  mongod
12:53:40 AM 20001      7334      0.00  16444.00      0.00       0  mongod
12:53:41 AM 20001      7334      0.00  17764.00      0.00       0  mongod
12:53:42 AM 20001      7334      0.00  71352.00      0.00       0  mongod
12:53:43 AM 20001      7334      0.00  17368.00      0.00       0  mongod
12:53:44 AM 20001      7334      0.00  71988.00      0.00       0  mongod
12:53:45 AM 20001      7334      0.00   1540.00      0.00       0  mongod
12:53:46 AM 20001      7334      0.00  17060.00      0.00       0  mongod
12:53:47 AM 20001      7334      0.00  16568.00      0.00       0  mongod
12:53:48 AM 20001      7334      0.00  57080.00      0.00       0  mongod
12:53:49 AM 20001      7334      0.00  43512.00      0.00       0  mongod
12:53:50 AM 20001      7334      0.00  38696.00      0.00       0  mongod
12:53:51 AM 20001      7334      0.00 136028.00      0.00       0  mongod
12:53:52 AM 20001      7334      0.00 141256.00      0.00       0  mongod
12:53:53 AM 20001      7334      0.00  82312.00      0.00       0  mongod
12:53:54 AM 20001      7334      0.00 188872.00      0.00       0  mongod
12:53:55 AM 20001      7334      0.00     64.00      0.00       0  mongod
12:53:56 AM 20001      7334      0.00    124.00      0.00       0  mongod
12:53:57 AM 20001      7334      0.00   8300.00      0.00       0  mongod
12:53:58 AM 20001      7334      0.00  18076.00      0.00       0  mongod
12:53:59 AM 20001      7334      0.00  17864.00      0.00       0  mongod
12:54:00 AM 20001      7334      0.00  17188.00      0.00       0  mongod
12:54:01 AM 20001      7334      0.00  16932.00      0.00       0  mongod
12:54:02 AM 20001      7334      0.00  18944.00      0.00       0  mongod
12:54:03 AM 20001      7334      0.00  19304.00      0.00       0  mongod
12:54:04 AM 20001      7334      0.00  28916.00      0.00       0  mongod
12:54:05 AM 20001      7334      0.00  35948.00      0.00       0  mongod
12:54:06 AM 20001      7334      0.00 136912.00      0.00       0  mongod
12:54:07 AM 20001      7334      0.00  17232.00      0.00       0  mongod
12:54:08 AM 20001      7334      0.00  17180.00      0.00       0  mongod
12:54:09 AM 20001      7334      0.00  16816.00      0.00       0  mongod
12:54:10 AM 20001      7334      0.00  17248.00      0.00       0  mongod
12:54:11 AM 20001      7334      0.00  78084.00      0.00       0  mongod
12:54:12 AM 20001      7334      0.00  17100.00     24.00       0  mongod
12:54:13 AM 20001      7334      0.00  76804.00      0.00       0  mongod
12:54:14 AM 20001      7334      0.00  16672.00      0.00       0  mongod
12:54:15 AM 20001      7334      0.00  17212.00      0.00       0  mongod
12:54:16 AM 20001      7334      0.00  16532.00      0.00       0  mongod
12:54:17 AM 20001      7334      0.00  53748.00      0.00       0  mongod
12:54:18 AM 20001      7334      0.00  59192.00      0.00       0  mongod
12:54:19 AM 20001      7334      0.00  17136.00      0.00       0  mongod
12:54:20 AM 20001      7334      0.00  24144.00      0.00       0  mongod
12:54:21 AM 20001      7334      0.00  26812.00      0.00       0  mongod
12:54:22 AM 20001      7334      0.00  11964.00      0.00       0  mongod
12:54:23 AM 20001      7334      0.00  22424.00      0.00       0  mongod
12:54:24 AM 20001      7334      0.00  29200.00      0.00       0  mongod
12:54:25 AM 20001      7334      0.00 124268.00      0.00       0  mongod
12:54:26 AM 20001      7334      0.00  17044.00      0.00       0  mongod
12:54:27 AM 20001      7334      0.00  16376.00      0.00       0  mongod
12:54:28 AM 20001      7334      0.00  20556.00      0.00       0  mongod
