Linux 4.15.0-121-generic (node2.pango-4.cloudslostore-pg0.utah.cloudlab.us) 	11/30/2020 	_x86_64_	(20 CPU)

12:40:54 AM   UID       PID   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
12:47:40 AM 20001      8807      0.00  16784.00      0.00       0  mongod
12:47:41 AM 20001      8807      0.00  16932.00      0.00       0  mongod
12:47:42 AM 20001      8807      0.00  16132.00      0.00       0  mongod
12:47:43 AM 20001      8807      0.00  61532.00     24.00       0  mongod
12:47:44 AM 20001      8807      0.00  16592.00      0.00       0  mongod
12:47:45 AM 20001      8807      0.00  18120.00      0.00       0  mongod
12:47:46 AM 20001      8807      0.00  15996.00      0.00       0  mongod
12:47:47 AM 20001      8807      0.00  70360.00      0.00       0  mongod
12:47:48 AM 20001      8807      0.00  16732.00      0.00       0  mongod
12:47:49 AM 20001      8807      0.00  17184.00      0.00       0  mongod
12:47:50 AM 20001      8807      0.00  34116.00      0.00       0  mongod
12:47:51 AM 20001      8807      0.00  87248.00      0.00       0  mongod
12:47:52 AM 20001      8807      0.00  15796.00      0.00       0  mongod
12:47:53 AM 20001      8807      0.00  16832.00      0.00       0  mongod
12:47:54 AM 20001      8807      0.00  43304.00      0.00       0  mongod
12:47:55 AM 20001      8807      0.00  18880.00      0.00       0  mongod
12:47:56 AM 20001      8807      0.00  16908.00      0.00       0  mongod
12:47:57 AM 20001      8807      0.00  43940.00      0.00       0  mongod
12:47:58 AM 20001      8807      0.00  20828.00      0.00       0  mongod
12:47:59 AM 20001      8807      0.00 385088.00      0.00       0  mongod
12:48:00 AM 20001      8807      0.00  47340.00      0.00       0  mongod
12:48:01 AM 20001      8807      0.00  14768.00      0.00       0  mongod
12:48:02 AM 20001      8807      0.00  11416.00      0.00       0  mongod
12:48:03 AM 20001      8807      0.00  16660.00      0.00       0  mongod
12:48:04 AM 20001      8807      0.00  17008.00      0.00       0  mongod
12:48:05 AM 20001      8807      0.00  16360.00      0.00       0  mongod
12:48:06 AM 20001      8807      0.00  17100.00      0.00       0  mongod
12:48:07 AM 20001      8807      0.00  16904.00      0.00       0  mongod
12:48:08 AM 20001      8807      0.00  17204.00      0.00       0  mongod
12:48:09 AM 20001      8807      0.00  16280.00      0.00       0  mongod
12:48:10 AM 20001      8807      0.00  17144.00      0.00       0  mongod
12:48:11 AM 20001      8807      0.00     96.00      0.00       0  mongod
12:48:12 AM 20001      8807      0.00  15028.00      0.00       0  mongod
12:48:13 AM 20001      8807      0.00  16988.00      0.00       0  mongod
12:48:14 AM 20001      8807      0.00  16976.00      0.00       0  mongod
12:48:15 AM 20001      8807      0.00  43396.00      0.00       0  mongod
12:48:16 AM 20001      8807      0.00 170788.00      0.00       0  mongod
12:48:17 AM 20001      8807      0.00  16440.00      0.00       0  mongod
12:48:18 AM 20001      8807      0.00  15520.00      0.00       0  mongod
12:48:19 AM 20001      8807      0.00  16264.00     24.00       0  mongod
12:48:20 AM 20001      8807      0.00  16748.00      0.00       0  mongod
12:48:21 AM 20001      8807      0.00  92172.00      0.00       0  mongod
12:48:22 AM 20001      8807      0.00  77432.00      0.00       0  mongod
12:48:23 AM 20001      8807      0.00  52716.00      0.00       0  mongod
12:48:24 AM 20001      8807      0.00  87952.00      0.00       0  mongod
12:48:25 AM 20001      8807      0.00 278452.00      0.00       0  mongod
12:48:26 AM 20001      8807      0.00 202652.00      0.00       0  mongod
12:48:27 AM 20001      8807      0.00    316.00      0.00       0  mongod
12:48:28 AM 20001      8807      0.00    128.00      0.00       0  mongod
12:48:29 AM 20001      8807      0.00   8560.00      0.00       0  mongod
12:48:30 AM 20001      8807      0.00  17504.00      0.00       0  mongod
12:48:31 AM 20001      8807      0.00  37836.00      0.00       0  mongod
12:48:32 AM 20001      8807      0.00  35292.00      0.00       0  mongod
12:48:33 AM 20001      8807      0.00  18388.00      0.00       0  mongod
12:48:34 AM 20001      8807      0.00  17664.00      0.00       0  mongod
12:48:35 AM 20001      8807      0.00  17468.00      0.00       0  mongod
12:48:36 AM 20001      8807      0.00  17460.00      0.00       0  mongod
12:48:37 AM 20001      8807      0.00  17156.00      0.00       0  mongod
12:48:38 AM 20001      8807      0.00  16496.00      0.00       0  mongod
12:48:39 AM 20001      8807      0.00  16736.00      0.00       0  mongod
12:48:40 AM 20001      8807      0.00  16536.00      0.00       0  mongod
12:48:41 AM 20001      8807      0.00  16980.00      0.00       0  mongod
12:48:42 AM 20001      8807      0.00  16356.00      0.00       0  mongod
12:48:43 AM 20001      8807      0.00  19428.00      0.00       0  mongod
12:48:44 AM 20001      8807      0.00  22812.00      0.00       0  mongod
12:48:45 AM 20001      8807      0.00 125752.00      0.00       0  mongod
12:48:46 AM 20001      8807      0.00  16520.00      0.00       0  mongod
12:48:47 AM 20001      8807      0.00  13640.00      0.00       0  mongod
12:48:48 AM 20001      8807      0.00  16592.00      0.00       0  mongod
12:48:49 AM 20001      8807      0.00  16768.00     24.00       0  mongod
12:48:50 AM 20001      8807      0.00  16656.00      0.00       0  mongod
12:48:51 AM 20001      8807      0.00  20528.00      0.00       0  mongod
12:48:52 AM 20001      8807      0.00 123840.00      0.00       0  mongod
12:48:53 AM 20001      8807      0.00  17144.00      0.00       0  mongod
12:48:54 AM 20001      8807      0.00  16876.00      0.00       0  mongod
12:48:55 AM 20001      8807      0.00  19240.00      0.00       0  mongod
12:48:56 AM 20001      8807      0.00 105480.00      0.00       0  mongod
12:48:57 AM 20001      8807      0.00  14512.00      0.00       0  mongod
12:48:58 AM 20001      8807      0.00  16004.00      0.00       0  mongod
12:48:59 AM 20001      8807      0.00  78404.00      0.00       0  mongod
12:49:00 AM 20001      8807      0.00 234304.00      0.00       0  mongod
12:49:01 AM 20001      8807      0.00  16828.00      0.00       0  mongod
12:49:02 AM 20001      8807      0.00  17152.00      0.00       0  mongod
12:49:03 AM 20001      8807      0.00  17044.00      0.00       0  mongod
12:49:04 AM 20001      8807      0.00  11156.00      0.00       0  mongod
12:49:05 AM 20001      8807      0.00  16948.00      0.00       0  mongod
12:49:06 AM 20001      8807      0.00  16700.00      0.00       0  mongod
12:49:07 AM 20001      8807      0.00  16840.00      0.00       0  mongod
12:49:08 AM 20001      8807      0.00  16520.00      0.00       0  mongod
12:49:09 AM 20001      8807      0.00  17308.00      0.00       0  mongod
12:49:10 AM 20001      8807      0.00  69528.00      0.00       0  mongod
12:49:11 AM 20001      8807      0.00  99508.00      0.00       0  mongod
12:49:12 AM 20001      8807      0.00  16452.00      0.00       0  mongod
12:49:13 AM 20001      8807      0.00  17184.00      0.00       0  mongod
12:49:14 AM 20001      8807      0.00  16748.00      0.00       0  mongod
12:49:15 AM 20001      8807      0.00  91832.00      0.00       0  mongod
12:49:16 AM 20001      8807      0.00  16536.00      0.00       0  mongod
12:49:17 AM 20001      8807      0.00  16852.00      0.00       0  mongod
12:49:18 AM 20001      8807      0.00  54524.00      0.00       0  mongod
12:49:19 AM 20001      8807      0.00  10024.00      0.00       0  mongod
12:49:20 AM 20001      8807      0.00  16868.00      0.00       0  mongod
12:49:21 AM 20001      8807      0.00 110272.00      0.00       0  mongod
12:49:22 AM 20001      8807      0.00  17112.00      0.00       0  mongod
12:49:23 AM 20001      8807      0.00  17588.00      0.00       0  mongod
12:49:24 AM 20001      8807      0.00  66920.00      0.00       0  mongod
12:49:25 AM 20001      8807      0.00  98268.00      0.00       0  mongod
12:49:26 AM 20001      8807      0.00  16604.00      0.00       0  mongod
12:49:27 AM 20001      8807      0.00  16960.00      0.00       0  mongod
12:49:28 AM 20001      8807      0.00  16652.00      0.00       0  mongod
12:49:29 AM 20001      8807      0.00 104252.00      0.00       0  mongod
12:49:30 AM 20001      8807      0.00  86500.00      0.00       0  mongod
12:49:31 AM 20001      8807      0.00 313076.00      0.00       0  mongod
12:49:32 AM 20001      8807      0.00 128888.00      0.00       0  mongod
12:49:33 AM 20001      8807      0.00     64.00      0.00       0  mongod
12:49:34 AM 20001      8807      0.00    164.00      0.00       0  mongod
12:49:35 AM 20001      8807      0.00   6472.00      0.00       0  mongod
12:49:36 AM 20001      8807      0.00  17328.00      0.00       0  mongod
12:49:37 AM 20001      8807      0.00  17552.00      0.00       0  mongod
12:49:38 AM 20001      8807      0.00  18260.00      0.00       0  mongod
12:49:39 AM 20001      8807      0.00  42867.33      0.00       0  mongod
12:49:40 AM 20001      8807      0.00  17456.00      0.00       0  mongod
12:49:41 AM 20001      8807      0.00  16640.00      0.00       0  mongod
12:49:42 AM 20001      8807      0.00  16480.00      0.00       0  mongod
12:49:43 AM 20001      8807      0.00  17020.00      0.00       0  mongod
12:49:44 AM 20001      8807      0.00  17980.00      0.00       0  mongod
12:49:45 AM 20001      8807      0.00  16864.00      0.00       0  mongod
12:49:46 AM 20001      8807      0.00  17020.00      0.00       0  mongod
12:49:47 AM 20001      8807      0.00  16604.00      0.00       0  mongod
12:49:48 AM 20001      8807      0.00  34080.00      0.00       0  mongod
12:49:49 AM 20001      8807      0.00  16768.00      0.00       0  mongod
12:49:50 AM 20001      8807      0.00  17360.00      0.00       0  mongod
12:49:51 AM 20001      8807      0.00  98096.00      0.00       0  mongod
12:49:52 AM 20001      8807      0.00  17220.00      0.00       0  mongod
12:49:53 AM 20001      8807      0.00  16672.00      0.00       0  mongod
12:49:54 AM 20001      8807      0.00  43708.00     24.00       0  mongod
12:49:55 AM 20001      8807      0.00 140664.00      0.00       0  mongod
12:49:56 AM 20001      8807      0.00  16692.00      0.00       0  mongod
12:49:57 AM 20001      8807      0.00  16916.00      0.00       0  mongod
12:49:58 AM 20001      8807      0.00  16640.00      0.00       0  mongod
12:49:59 AM 20001      8807      0.00  16512.00      0.00       0  mongod
12:50:00 AM 20001      8807      0.00  39136.00      0.00       0  mongod
12:50:01 AM 20001      8807      0.00  78716.00      0.00       0  mongod
12:50:02 AM 20001      8807      0.00  14844.00      0.00       0  mongod
12:50:03 AM 20001      8807      0.00  16784.00      0.00       0  mongod
12:50:04 AM 20001      8807      0.00 141152.00      0.00       0  mongod
12:50:05 AM 20001      8807      0.00   3432.00      0.00       0  mongod
12:50:06 AM 20001      8807      0.00  16536.00      0.00       0  mongod
12:50:07 AM 20001      8807      0.00  17384.00      0.00       0  mongod
12:50:08 AM 20001      8807      0.00  16712.00      0.00       0  mongod
12:50:09 AM 20001      8807      0.00 183464.00      0.00       0  mongod
12:50:10 AM 20001      8807      0.00  16640.00      0.00       0  mongod
12:50:11 AM 20001      8807      0.00  16352.00      0.00       0  mongod
12:50:12 AM 20001      8807      0.00  16868.00      0.00       0  mongod
12:50:13 AM 20001      8807      0.00  16704.00      0.00       0  mongod
12:50:14 AM 20001      8807      0.00  16684.00      0.00       0  mongod
12:50:15 AM 20001      8807      0.00  17128.00      0.00       0  mongod
12:50:16 AM 20001      8807      0.00 122724.00      0.00       0  mongod
12:50:17 AM 20001      8807      0.00  17180.00      0.00       0  mongod
12:50:18 AM 20001      8807      0.00  16396.00      0.00       0  mongod
12:50:19 AM 20001      8807      0.00  17244.00      0.00       0  mongod
12:50:20 AM 20001      8807      0.00 106808.00      0.00       0  mongod
12:50:21 AM 20001      8807      0.00  19348.00      0.00       0  mongod
12:50:22 AM 20001      8807      0.00  10852.00      0.00       0  mongod
12:50:23 AM 20001      8807      0.00  11268.00      0.00       0  mongod
12:50:24 AM 20001      8807      0.00  16056.00      0.00       0  mongod
12:50:25 AM 20001      8807      0.00  17440.00      0.00       0  mongod
12:50:26 AM 20001      8807      0.00  77320.00      0.00       0  mongod
12:50:27 AM 20001      8807      0.00  17580.00      0.00       0  mongod
12:50:28 AM 20001      8807      0.00  59688.00      0.00       0  mongod
12:50:29 AM 20001      8807      0.00  16260.00      0.00       0  mongod
12:50:30 AM 20001      8807      0.00  28100.00      0.00       0  mongod
12:50:31 AM 20001      8807      0.00 231804.00      0.00       0  mongod
12:50:32 AM 20001      8807      0.00  17096.00      0.00       0  mongod
12:50:33 AM 20001      8807      0.00  16684.00      0.00       0  mongod
12:50:34 AM 20001      8807      0.00  54816.00      0.00       0  mongod
12:50:35 AM 20001      8807      0.00  72880.00      0.00       0  mongod
12:50:36 AM 20001      8807      0.00 216208.00      0.00       0  mongod
12:50:37 AM 20001      8807      0.00 154836.00      0.00       0  mongod
12:50:38 AM 20001      8807      0.00    124.00      0.00       0  mongod
12:50:39 AM 20001      8807      0.00     76.00      0.00       0  mongod
12:50:40 AM 20001      8807      0.00    168.00      0.00       0  mongod
12:50:41 AM 20001      8807      0.00  13460.00      0.00       0  mongod
12:50:42 AM 20001      8807      0.00  17612.00      0.00       0  mongod
12:50:43 AM 20001      8807      0.00  17888.00      0.00       0  mongod
12:50:44 AM 20001      8807      0.00  19620.00      0.00       0  mongod
12:50:45 AM 20001      8807      0.00  35656.00      0.00       0  mongod
12:50:46 AM 20001      8807      0.00  17068.00      0.00       0  mongod
12:50:47 AM 20001      8807      0.00  16800.00      0.00       0  mongod
12:50:48 AM 20001      8807      0.00  21860.00      0.00       0  mongod
12:50:49 AM 20001      8807      0.00  18316.00      0.00       0  mongod
12:50:50 AM 20001      8807      0.00  82032.00      0.00       0  mongod
12:50:51 AM 20001      8807      0.00  17004.00      0.00       0  mongod
12:50:52 AM 20001      8807      0.00  38704.00      0.00       0  mongod
12:50:53 AM 20001      8807      0.00  21772.00      0.00       0  mongod
12:50:54 AM 20001      8807      0.00 152524.00      0.00       0  mongod
12:50:55 AM 20001      8807      0.00  17144.00      0.00       0  mongod
12:50:56 AM 20001      8807      0.00  16784.00      0.00       0  mongod
12:50:57 AM 20001      8807      0.00  15684.00      0.00       0  mongod
12:50:58 AM 20001      8807      0.00  15692.00      0.00       0  mongod
12:50:59 AM 20001      8807      0.00  17148.00      0.00       0  mongod
12:51:00 AM 20001      8807      0.00  14776.00     24.00       0  mongod
12:51:01 AM 20001      8807      0.00  16868.00      0.00       0  mongod
12:51:02 AM 20001      8807      0.00  16720.00      0.00       0  mongod
12:51:03 AM 20001      8807      0.00  68496.00      0.00       0  mongod
12:51:04 AM 20001      8807      0.00  16408.00      0.00       0  mongod
12:51:05 AM 20001      8807      0.00  78396.00      0.00       0  mongod
12:51:06 AM 20001      8807      0.00  16716.00      0.00       0  mongod
12:51:07 AM 20001      8807      0.00  37616.00      0.00       0  mongod
12:51:08 AM 20001      8807      0.00  18100.00      0.00       0  mongod
12:51:09 AM 20001      8807      0.00  73720.00      0.00       0  mongod
12:51:10 AM 20001      8807      0.00  16792.00      0.00       0  mongod
12:51:11 AM 20001      8807      0.00  21808.00      0.00       0  mongod
12:51:12 AM 20001      8807      0.00  79080.00      0.00       0  mongod
12:51:13 AM 20001      8807      0.00  17028.00      0.00       0  mongod
12:51:14 AM 20001      8807      0.00 311460.00      0.00       0  mongod
12:51:15 AM 20001      8807      0.00  15904.00      0.00       0  mongod
12:51:16 AM 20001      8807      0.00  17048.00      0.00       0  mongod
12:51:17 AM 20001      8807      0.00  16248.00      0.00       0  mongod
12:51:18 AM 20001      8807      0.00   6504.00      0.00       0  mongod
12:51:19 AM 20001      8807      0.00  11588.00      0.00       0  mongod
12:51:20 AM 20001      8807      0.00  13772.00      0.00       0  mongod
12:51:21 AM 20001      8807      0.00  12572.00      0.00       0  mongod
12:51:22 AM 20001      8807      0.00  16820.00      0.00       0  mongod
12:51:23 AM 20001      8807      0.00  16576.00      0.00       0  mongod
12:51:24 AM 20001      8807      0.00  17448.00      0.00       0  mongod
12:51:25 AM 20001      8807      0.00  16672.00      0.00       0  mongod
12:51:26 AM 20001      8807      0.00  31224.00      0.00       0  mongod
12:51:27 AM 20001      8807      0.00  18068.00      0.00       0  mongod
12:51:28 AM 20001      8807      0.00  29296.00      0.00       0  mongod
12:51:29 AM 20001      8807      0.00  98464.00      0.00       0  mongod
12:51:30 AM 20001      8807      0.00  14980.00      0.00       0  mongod
12:51:31 AM 20001      8807      0.00  17416.00      0.00       0  mongod
12:51:32 AM 20001      8807      0.00  16960.00      0.00       0  mongod
12:51:33 AM 20001      8807      0.00  72980.00      0.00       0  mongod
12:51:34 AM 20001      8807      0.00  16928.00      0.00       0  mongod
12:51:35 AM 20001      8807      0.00  27760.00      0.00       0  mongod
12:51:36 AM 20001      8807      0.00 175824.00      0.00       0  mongod
12:51:37 AM 20001      8807      0.00  95436.00      0.00       0  mongod
12:51:38 AM 20001      8807      0.00  16868.00      0.00       0  mongod
12:51:39 AM 20001      8807      0.00  16584.00      0.00       0  mongod
12:51:40 AM 20001      8807      0.00  60808.00      0.00       0  mongod
12:51:41 AM 20001      8807      0.00  69632.00      0.00       0  mongod
12:51:42 AM 20001      8807      0.00 240436.00      0.00       0  mongod
12:51:43 AM 20001      8807      0.00 129020.00      0.00       0  mongod
12:51:44 AM 20001      8807      0.00    124.00      0.00       0  mongod
12:51:45 AM 20001      8807      0.00    216.00      0.00       0  mongod
12:51:46 AM 20001      8807      0.00   4132.00      0.00       0  mongod
12:51:47 AM 20001      8807      0.00  17616.00      0.00       0  mongod
12:51:48 AM 20001      8807      0.00  17104.00      0.00       0  mongod
12:51:49 AM 20001      8807      0.00  17708.00      0.00       0  mongod
12:51:50 AM 20001      8807      0.00  26136.00      0.00       0  mongod
12:51:51 AM 20001      8807      0.00  28072.00      0.00       0  mongod
12:51:52 AM 20001      8807      0.00  16280.00      0.00       0  mongod
12:51:53 AM 20001      8807      0.00  17148.00      0.00       0  mongod
12:51:54 AM 20001      8807      0.00  70348.00      0.00       0  mongod
12:51:55 AM 20001      8807      0.00  14664.00      0.00       0  mongod
12:51:56 AM 20001      8807      0.00 116508.00      0.00       0  mongod
12:51:57 AM 20001      8807      0.00  15976.00      0.00       0  mongod
12:51:58 AM 20001      8807      0.00  15932.00      0.00       0  mongod
12:51:59 AM 20001      8807      0.00  16728.00      0.00       0  mongod
12:52:00 AM 20001      8807      0.00  31980.00      0.00       0  mongod
12:52:01 AM 20001      8807      0.00  42120.00      0.00       0  mongod
12:52:02 AM 20001      8807      0.00  65720.00      0.00       0  mongod
12:52:03 AM 20001      8807      0.00  16492.00      0.00       0  mongod
12:52:04 AM 20001      8807      0.00  20052.00      0.00       0  mongod
12:52:05 AM 20001      8807      0.00 127320.00     24.00       0  mongod
12:52:06 AM 20001      8807      0.00  16828.00      0.00       0  mongod
12:52:07 AM 20001      8807      0.00  16816.00      0.00       0  mongod
12:52:08 AM 20001      8807      0.00  17004.00      0.00       0  mongod
12:52:09 AM 20001      8807      0.00  16404.00      0.00       0  mongod
12:52:10 AM 20001      8807      0.00  16856.00      0.00       0  mongod
12:52:11 AM 20001      8807      0.00  16684.00      0.00       0  mongod
12:52:12 AM 20001      8807      0.00  16404.00      0.00       0  mongod
12:52:13 AM 20001      8807      0.00  14036.00      0.00       0  mongod
12:52:14 AM 20001      8807      0.00  51948.00      0.00       0  mongod
12:52:15 AM 20001      8807      0.00  62504.00      0.00       0  mongod
12:52:16 AM 20001      8807      0.00  15148.00      0.00       0  mongod
12:52:17 AM 20001      8807      0.00  39876.00      0.00       0  mongod
12:52:18 AM 20001      8807      0.00  88080.00      0.00       0  mongod
12:52:19 AM 20001      8807      0.00  16876.00      0.00       0  mongod
12:52:20 AM 20001      8807      0.00  19500.00      0.00       0  mongod
12:52:21 AM 20001      8807      0.00  95120.00      0.00       0  mongod
12:52:22 AM 20001      8807      0.00 148900.00      0.00       0  mongod
12:52:23 AM 20001      8807      0.00  16820.00      0.00       0  mongod
12:52:24 AM 20001      8807      0.00  16712.00      0.00       0  mongod
12:52:25 AM 20001      8807      0.00  16940.00      0.00       0  mongod
12:52:26 AM 20001      8807      0.00  16480.00      0.00       0  mongod
12:52:27 AM 20001      8807      0.00  17104.00      0.00       0  mongod
12:52:28 AM 20001      8807      0.00  16192.00      0.00       0  mongod
12:52:29 AM 20001      8807      0.00  41768.00      0.00       0  mongod
12:52:30 AM 20001      8807      0.00  64460.00      0.00       0  mongod
12:52:31 AM 20001      8807      0.00  14420.00      0.00       0  mongod
12:52:32 AM 20001      8807      0.00  25284.00      0.00       0  mongod
12:52:33 AM 20001      8807      0.00 175000.00      0.00       0  mongod
12:52:34 AM 20001      8807      0.00  10828.00      0.00       0  mongod
12:52:35 AM 20001      8807      0.00  15508.00      0.00       0  mongod
12:52:36 AM 20001      8807      0.00  16444.00      0.00       0  mongod
12:52:37 AM 20001      8807      0.00  16600.00      0.00       0  mongod
12:52:38 AM 20001      8807      0.00  15812.00      0.00       0  mongod
12:52:39 AM 20001      8807      0.00  59072.00      0.00       0  mongod
12:52:40 AM 20001      8807      0.00  43672.00      0.00       0  mongod
12:52:41 AM 20001      8807      0.00   5624.00      0.00       0  mongod
12:52:42 AM 20001      8807      0.00   4256.00      0.00       0  mongod
12:52:43 AM 20001      8807      0.00 113480.00      0.00       0  mongod
12:52:44 AM 20001      8807      0.00 107284.00      0.00       0  mongod
12:52:45 AM 20001      8807      0.00  13940.00      0.00       0  mongod
12:52:46 AM 20001      8807      0.00  91384.00      0.00       0  mongod
12:52:47 AM 20001      8807      0.00  94204.00      0.00       0  mongod
12:52:48 AM 20001      8807      0.00 249488.00      0.00       0  mongod
12:52:49 AM 20001      8807      0.00    236.00      0.00       0  mongod
12:52:50 AM 20001      8807      0.00    296.00      0.00       0  mongod
12:52:51 AM 20001      8807      0.00    152.00      0.00       0  mongod
12:52:52 AM 20001      8807      0.00  15636.00      0.00       0  mongod
12:52:53 AM 20001      8807      0.00  17852.00      0.00       0  mongod
12:52:54 AM 20001      8807      0.00  17692.00      0.00       0  mongod
12:52:55 AM 20001      8807      0.00  20832.00      0.00       0  mongod
12:52:56 AM 20001      8807      0.00  27584.00      0.00       0  mongod
12:52:57 AM 20001      8807      0.00  17168.00      0.00       0  mongod
12:52:58 AM 20001      8807      0.00  71884.00      0.00       0  mongod
12:52:59 AM 20001      8807      0.00  18336.00      0.00       0  mongod
12:53:00 AM 20001      8807      0.00  16448.00      0.00       0  mongod
12:53:01 AM 20001      8807      0.00  16900.00      0.00       0  mongod
12:53:02 AM 20001      8807      0.00  16492.00      0.00       0  mongod
12:53:03 AM 20001      8807      0.00  17168.00      0.00       0  mongod
12:53:04 AM 20001      8807      0.00  16432.00      0.00       0  mongod
12:53:05 AM 20001      8807      0.00  51300.00      0.00       0  mongod
12:53:06 AM 20001      8807      0.00  16804.00      0.00       0  mongod
12:53:07 AM 20001      8807      0.00  55336.00      0.00       0  mongod
12:53:08 AM 20001      8807      0.00  49624.00      0.00       0  mongod
12:53:09 AM 20001      8807      0.00  52936.00      0.00       0  mongod
12:53:10 AM 20001      8807      0.00  16532.00     24.00       0  mongod
12:53:11 AM 20001      8807      0.00  67712.00      0.00       0  mongod
12:53:12 AM 20001      8807      0.00  41172.00      0.00       0  mongod
12:53:13 AM 20001      8807      0.00  30252.00      0.00       0  mongod
12:53:14 AM 20001      8807      0.00 209952.00      0.00       0  mongod
12:53:15 AM 20001      8807      0.00  71272.00      0.00       0  mongod
12:53:16 AM 20001      8807      0.00  17064.00      0.00       0  mongod
12:53:17 AM 20001      8807      0.00  17152.00      0.00       0  mongod
12:53:18 AM 20001      8807      0.00  16928.00      0.00       0  mongod
12:53:19 AM 20001      8807      0.00   8548.00      0.00       0  mongod
12:53:20 AM 20001      8807      0.00  16448.00      0.00       0  mongod
12:53:21 AM 20001      8807      0.00  12556.00      0.00       0  mongod
12:53:22 AM 20001      8807      0.00  17328.00      0.00       0  mongod
12:53:23 AM 20001      8807      0.00  17456.00      0.00       0  mongod
12:53:24 AM 20001      8807      0.00  16916.00      0.00       0  mongod
12:53:25 AM 20001      8807      0.00  15852.00      0.00       0  mongod
12:53:26 AM 20001      8807      0.00  36368.00      0.00       0  mongod
12:53:27 AM 20001      8807      0.00  56676.00      0.00       0  mongod
12:53:28 AM 20001      8807      0.00  44048.00      0.00       0  mongod
12:53:29 AM 20001      8807      0.00  39788.00      0.00       0  mongod
12:53:30 AM 20001      8807      0.00 206660.00      0.00       0  mongod
12:53:31 AM 20001      8807      0.00  16804.00      0.00       0  mongod
12:53:32 AM 20001      8807      0.00  17216.00      0.00       0  mongod
12:53:33 AM 20001      8807      0.00  16384.00      0.00       0  mongod
12:53:34 AM 20001      8807      0.00  17172.00      0.00       0  mongod
12:53:35 AM 20001      8807      0.00  16556.00      0.00       0  mongod
12:53:36 AM 20001      8807      0.00  17188.00      0.00       0  mongod
12:53:37 AM 20001      8807      0.00  64652.00      0.00       0  mongod
12:53:38 AM 20001      8807      0.00  16564.00      0.00       0  mongod
12:53:39 AM 20001      8807      0.00  30604.00      0.00       0  mongod
12:53:40 AM 20001      8807      0.00 113868.00      0.00       0  mongod
12:53:41 AM 20001      8807      0.00  17852.00      0.00       0  mongod
12:53:42 AM 20001      8807      0.00  15276.00      0.00       0  mongod
12:53:43 AM 20001      8807      0.00  17096.00      0.00       0  mongod
12:53:44 AM 20001      8807      0.00  86856.00      0.00       0  mongod
12:53:45 AM 20001      8807      0.00    152.00      0.00       0  mongod
12:53:46 AM 20001      8807      0.00  16388.00      0.00       0  mongod
12:53:47 AM 20001      8807      0.00  12132.00      0.00       0  mongod
12:53:48 AM 20001      8807      0.00  27140.00      0.00       0  mongod
12:53:49 AM 20001      8807      0.00  72676.00      0.00       0  mongod
12:53:50 AM 20001      8807      0.00  60560.00      0.00       0  mongod
12:53:51 AM 20001      8807      0.00 152836.00      0.00       0  mongod
12:53:52 AM 20001      8807      0.00  94544.00      0.00       0  mongod
12:53:53 AM 20001      8807      0.00 295176.00      0.00       0  mongod
12:53:54 AM 20001      8807      0.00  52776.00      0.00       0  mongod
12:53:55 AM 20001      8807      0.00     68.00      0.00       0  mongod
12:53:56 AM 20001      8807      0.00    232.00      0.00       0  mongod
12:53:57 AM 20001      8807      0.00   6436.00      0.00       0  mongod
12:53:58 AM 20001      8807      0.00  17808.00      0.00       0  mongod
12:53:59 AM 20001      8807      0.00  17596.00      0.00       0  mongod
12:54:00 AM 20001      8807      0.00  36492.00      0.00       0  mongod
12:54:01 AM 20001      8807      0.00  16188.00      0.00       0  mongod
12:54:02 AM 20001      8807      0.00  37868.00      0.00       0  mongod
12:54:03 AM 20001      8807      0.00  91440.00      0.00       0  mongod
12:54:04 AM 20001      8807      0.00  16800.00      0.00       0  mongod
12:54:05 AM 20001      8807      0.00  16964.00      0.00       0  mongod
12:54:06 AM 20001      8807      0.00  16812.00      0.00       0  mongod
12:54:07 AM 20001      8807      0.00  16804.00      0.00       0  mongod
12:54:08 AM 20001      8807      0.00  16676.00      0.00       0  mongod
12:54:09 AM 20001      8807      0.00  16196.00      0.00       0  mongod
12:54:10 AM 20001      8807      0.00  16940.00      0.00       0  mongod
12:54:11 AM 20001      8807      0.00  16664.00      0.00       0  mongod
12:54:12 AM 20001      8807      0.00  17200.00      0.00       0  mongod
12:54:13 AM 20001      8807      0.00  25004.00      0.00       0  mongod
12:54:14 AM 20001      8807      0.00  84640.00      0.00       0  mongod
12:54:15 AM 20001      8807      0.00  16632.00      0.00       0  mongod
12:54:16 AM 20001      8807      0.00  21872.00     24.00       0  mongod
12:54:17 AM 20001      8807      0.00  55396.00      0.00       0  mongod
12:54:18 AM 20001      8807      0.00  16728.00      0.00       0  mongod
12:54:19 AM 20001      8807      0.00  96148.00      0.00       0  mongod
12:54:20 AM 20001      8807      0.00  16376.00      0.00       0  mongod
12:54:21 AM 20001      8807      0.00  19312.00      0.00       0  mongod
12:54:22 AM 20001      8807      0.00  10264.00      0.00       0  mongod
12:54:23 AM 20001      8807      0.00  35320.00      0.00       0  mongod
12:54:24 AM 20001      8807      0.00  76704.00      0.00       0  mongod
12:54:25 AM 20001      8807      0.00  16812.00      0.00       0  mongod
12:54:26 AM 20001      8807      0.00  35120.00      0.00       0  mongod
12:54:27 AM 20001      8807      0.00  34960.00      0.00       0  mongod
